ra,dec,brickname
58.28438948995363,-26.25,0582m262
58.292307692307695,-25.75,0582m257
58.293577981651374,-41.0,0582m410
58.29896907216495,-36.25,0582m362
58.31189710610933,-30.5,0583m305
58.312159709618875,-40.25,0583m402
58.316326530612244,-35.5,0583m355
58.317214700193425,-44.25,0583m442
58.32,-30.0,0583m300
58.3248730964467,-35.0,0583m350
58.32692307692308,-44.0,0583m440
58.32802547770701,-29.5,0583m295
58.33034111310592,-39.5,0583m395
58.335974643423135,-29.0,0583m290
58.34170854271357,-34.25,0583m342
58.34384858044164,-28.5,0583m285
58.346007604562736,-43.25,0583m432
58.348134991119004,-38.75,0583m387
58.35,-33.75,0583m337
58.35164835164835,-28.0,0583m280
58.35820895522388,-33.25,0583m332
58.359375,-27.5,0583m275
58.36466165413534,-42.5,0583m425
58.36555360281195,-38.0,0583m380
58.367029548989116,-27.0,0583m270
58.373831775700936,-42.25,0583m422
58.3743842364532,-32.5,0583m325
58.37461300309597,-26.5,0583m265
58.38235294117647,-32.0,0583m320
58.38260869565217,-37.25,0583m372
58.38957055214724,-25.25,0583m252
58.390243902439025,-31.5,0583m315
58.391003460207614,-36.75,0583m367
58.39186691312384,-41.5,0583m415
58.398058252427184,-31.0,0583m310
58.407534246575345,-36.0,0584m360
58.409506398537474,-40.75,0584m407
58.421052631578945,-44.75,0584m447
58.42676311030741,-40.0,0584m400
58.43170320404722,-34.75,0584m347
58.44364937388193,-39.25,0584m392
58.44827586206897,-43.75,0584m437
58.45514950166113,-33.5,0584m335
58.46017699115044,-38.5,0584m385
58.46280991735537,-33.0,0584m330
58.46590909090909,-43.0,0584m430
58.47222222222222,-26.0,0584m260
58.476357267950966,-37.75,0584m377
58.47926267281106,-25.5,0584m255
58.48534201954397,-31.75,0584m317
58.49162011173184,-42.0,0584m420
58.49270664505673,-31.25,0584m312
58.5,-30.75,0585m307
58.5,-36.5,0585m365
58.507223113964685,-30.25,0585m302
58.50828729281768,-41.25,0585m412
58.51437699680511,-29.75,0585m297
58.515358361774744,-35.75,0585m357
58.5214626391097,-29.25,0585m292
58.52292020373515,-35.25,0585m352
58.52459016393443,-40.5,0585m405
58.528481012658226,-28.75,0585m287
58.53543307086614,-28.25,0585m282
58.53781512605042,-34.5,0585m345
58.54054054054054,-39.75,0585m397
58.542319749216304,-27.75,0585m277
58.54368932038835,-44.5,0585m445
58.54515050167224,-34.0,0585m340
58.54914196567863,-27.25,0585m272
58.55590062111801,-26.75,0585m267
58.55614973262032,-39.0,0585m390
58.56259659969088,-26.25,0585m262
58.5667215815486,-32.75,0585m327
58.56870229007634,-43.5,0585m435
58.56923076923077,-25.75,0585m257
58.57142857142857,-38.25,0585m382
58.57377049180328,-32.25,0585m322
58.58490566037736,-42.75,0585m427
58.58638743455497,-37.5,0585m375
58.59375,-37.0,0585m370
58.60128617363344,-30.5,0586m305
58.608,-30.0,0586m300
58.608247422680414,-36.25,0586m362
58.608534322820034,-41.75,0586m417
58.61464968152866,-29.5,0586m295
58.621236133122025,-29.0,0586m290
58.62244897959184,-35.5,0586m355
58.62385321100918,-41.0,0586m410
58.62776025236593,-28.5,0586m285
58.629441624365484,-35.0,0586m350
58.63422291993721,-28.0,0586m280
58.63883847549909,-40.25,0586m402
58.640625,-27.5,0586m275
58.64321608040201,-34.25,0586m342
58.64696734059098,-27.0,0586m270
58.65,-33.75,0586m337
58.65325077399381,-26.5,0586m265
58.65350089766607,-39.5,0586m395
58.656716417910445,-33.25,0586m332
58.665377176015475,-44.25,0586m442
58.66564417177914,-25.25,0586m252
58.66785079928952,-38.75,0586m387
58.669950738916256,-32.5,0586m325
58.67307692307692,-44.0,0586m440
58.6764705882353,-32.0,0586m320
58.68189806678383,-38.0,0586m380
58.68292682926829,-31.5,0586m315
58.68821292775665,-43.25,0586m432
58.689320388349515,-31.0,0586m310
58.69565217391305,-37.25,0586m372
58.70242214532872,-36.75,0587m367
58.703007518796994,-42.5,0587m425
58.71028037383178,-42.25,0587m422
58.715753424657535,-36.0,0587m360
58.724584103512015,-41.5,0587m415
58.735244519392914,-34.75,0587m347
58.738574040219376,-40.75,0587m407
58.75,-26.0,0587m260
58.75226039783002,-40.0,0587m400
58.754152823920265,-33.5,0587m335
58.755760368663594,-25.5,0587m255
58.760330578512395,-33.0,0587m330
58.765652951699465,-39.25,0587m392
58.771929824561404,-44.75,0587m447
58.77850162866449,-31.75,0587m317
58.7787610619469,-38.5,0587m385
58.78444084278768,-31.25,0587m312
58.79032258064516,-30.75,0587m307
58.79159369527145,-37.75,0587m377
58.793103448275865,-43.75,0587m437
58.796147672552166,-30.25,0587m302
58.801916932907346,-29.75,0588m297
58.80681818181818,-43.0,0588m430
58.807631160572335,-29.25,0588m292
58.810344827586206,-36.5,0588m365
58.813291139240505,-28.75,0588m287
58.818897637795274,-28.25,0588m282
58.822525597269625,-35.75,0588m357
58.824451410658305,-27.75,0588m277
58.8268156424581,-42.0,0588m420
58.82852292020374,-35.25,0588m352
58.829953198127924,-27.25,0588m272
58.83540372670807,-26.75,0588m267
58.83977900552486,-41.25,0588m412
58.84033613445378,-34.5,0588m345
58.84080370942813,-26.25,0588m262
58.84615384615385,-25.75,0588m257
58.84615384615385,-34.0,0588m340
58.85245901639344,-40.5,0588m405
58.86326194398682,-32.75,0588m327
58.86486486486486,-39.75,0588m397
58.868852459016395,-32.25,0588m322
58.87700534759358,-39.0,0588m390
58.888888888888886,-38.25,0588m382
58.89067524115756,-30.5,0588m305
58.89320388349515,-44.5,0588m445
58.896,-30.0,0588m300
58.90052356020942,-37.5,0589m375
58.90127388535032,-29.5,0589m295
58.90625,-37.0,0589m370
58.90649762282092,-29.0,0589m290
58.91167192429022,-28.5,0589m285
58.912213740458014,-43.5,0589m435
58.91679748822606,-28.0,0589m280
58.91752577319588,-36.25,0589m362
58.921875,-27.5,0589m275
58.924528301886795,-42.75,0589m427
58.92690513219284,-27.0,0589m270
58.92857142857143,-35.5,0589m355
58.93188854489164,-26.5,0589m265
58.934010152284266,-35.0,0589m350
58.941717791411044,-25.25,0589m252
58.942486085343226,-41.75,0589m417
58.94472361809045,-34.25,0589m342
58.95,-33.75,0589m337
58.95412844036697,-41.0,0589m410
58.95522388059702,-33.25,0589m332
58.96551724137931,-32.5,0589m325
58.96551724137931,-40.25,0589m402
58.970588235294116,-32.0,0589m320
58.97560975609756,-31.5,0589m315
58.97666068222621,-39.5,0589m395
58.980582524271846,-31.0,0589m310
58.98756660746004,-38.75,0589m387
58.99824253075571,-38.0,0589m380
59.00869565217391,-37.25,0590m372
59.013539651837526,-44.25,0590m442
59.01384083044983,-36.75,0590m367
59.01923076923077,-44.0,0590m440
59.023972602739725,-36.0,0590m360
59.02777777777778,-26.0,0590m260
59.03041825095057,-43.25,0590m432
59.03225806451613,-25.5,0590m255
59.03878583473862,-34.75,0590m347
59.04135338345865,-42.5,0590m425
59.046728971962615,-42.25,0590m422
59.053156146179404,-33.5,0590m335
59.05730129390018,-41.5,0590m415
59.05785123966942,-33.0,0590m330
59.06764168190128,-40.75,0590m407
59.071661237785015,-31.75,0590m317
59.07617504051864,-31.25,0590m312
59.07775768535262,-40.0,0590m400
59.08064516129032,-30.75,0590m307
59.08507223113965,-30.25,0590m302
59.08765652951699,-39.25,0590m392
59.08945686900959,-29.75,0590m297
59.09379968203498,-29.25,0590m292
59.097345132743364,-38.5,0590m385
59.098101265822784,-28.75,0590m287
59.10236220472441,-28.25,0591m282
59.106583072100314,-27.75,0591m277
59.106830122591944,-37.75,0591m377
59.11076443057722,-27.25,0591m272
59.11490683229814,-26.75,0591m267
59.11901081916538,-26.25,0591m262
59.12068965517241,-36.5,0591m365
59.12280701754386,-44.75,0591m447
59.12307692307692,-25.75,0591m257
59.129692832764505,-35.75,0591m357
59.13412563667232,-35.25,0591m352
59.13793103448276,-43.75,0591m437
59.142857142857146,-34.5,0591m345
59.147157190635454,-34.0,0591m340
59.14772727272727,-43.0,0591m430
59.15980230642504,-32.75,0591m327
59.16201117318436,-42.0,0591m420
59.16393442622951,-32.25,0591m322
59.171270718232044,-41.25,0591m412
59.18006430868167,-30.5,0591m305
59.18032786885246,-40.5,0591m405
59.184,-30.0,0591m300
59.18789808917197,-29.5,0591m295
59.189189189189186,-39.75,0591m397
59.19175911251981,-29.0,0591m290
59.19558359621451,-28.5,0591m285
59.19786096256684,-39.0,0591m390
59.19937205651491,-28.0,0591m280
59.203125,-27.5,0592m275
59.20634920634921,-38.25,0592m382
59.20684292379471,-27.0,0592m270
59.21052631578947,-26.5,0592m265
59.21465968586387,-37.5,0592m375
59.217791411042946,-25.25,0592m252
59.21875,-37.0,0592m370
59.22680412371134,-36.25,0592m362
59.234693877551024,-35.5,0592m355
59.23857868020305,-35.0,0592m350
59.24271844660194,-44.5,0592m445
59.246231155778894,-34.25,0592m342
59.25,-33.75,0592m337
59.25373134328358,-33.25,0592m332
59.2557251908397,-43.5,0592m435
59.26108374384236,-32.5,0592m325
59.264150943396224,-42.75,0592m427
59.26470588235294,-32.0,0592m320
59.26829268292683,-31.5,0592m315
59.271844660194176,-31.0,0592m310
59.27643784786642,-41.75,0592m417
59.28440366972477,-41.0,0592m410
59.29219600725953,-40.25,0592m402
59.29982046678636,-39.5,0592m395
59.30555555555556,-26.0,0593m260
59.30728241563055,-38.75,0593m387
59.30875576036866,-25.5,0593m255
59.31458699472759,-38.0,0593m380
59.321739130434786,-37.25,0593m372
59.325259515570934,-36.75,0593m367
59.332191780821915,-36.0,0593m360
59.342327150084316,-34.75,0593m347
59.352159468438536,-33.5,0593m335
59.35537190082645,-33.0,0593m330
59.361702127659576,-44.25,0593m442
59.36482084690554,-31.75,0593m317
59.36538461538461,-44.0,0593m440
59.367909238249595,-31.25,0593m312
59.37096774193548,-30.75,0593m307
59.372623574144484,-43.25,0593m432
59.37399678972713,-30.25,0593m302
59.37699680511182,-29.75,0593m297
59.3796992481203,-42.5,0593m425
59.37996820349762,-29.25,0593m292
59.38291139240506,-28.75,0593m287
59.38317757009346,-42.25,0593m422
59.38582677165354,-28.25,0593m282
59.38871473354232,-27.75,0593m277
59.390018484288355,-41.5,0593m415
59.39157566302652,-27.25,0593m272
59.3944099378882,-26.75,0593m267
59.39670932358318,-40.75,0593m407
59.39721792890263,-26.25,0593m262
59.4,-25.75,0594m257
59.403254972875224,-40.0,0594m400
59.409660107334524,-39.25,0594m392
59.415929203539825,-38.5,0594m385
59.42206654991244,-37.75,0594m377
59.43103448275862,-36.5,0594m365
59.436860068259385,-35.75,0594m357
59.439728353140914,-35.25,0594m352
59.445378151260506,-34.5,0594m345
59.448160535117054,-34.0,0594m340
59.456342668863265,-32.75,0594m327
59.459016393442624,-32.25,0594m322
59.469453376205784,-30.5,0594m305
59.472,-30.0,0594m300
59.473684210526315,-44.75,0594m447
59.47452229299363,-29.5,0594m295
59.4770206022187,-29.0,0594m290
59.4794952681388,-28.5,0594m285
59.48194662480377,-28.0,0594m280
59.48275862068966,-43.75,0594m437
59.484375,-27.5,0594m275
59.48678071539658,-27.0,0594m270
59.48863636363637,-43.0,0594m430
59.4891640866873,-26.5,0594m265
59.49386503067485,-25.25,0594m252
59.497206703910614,-42.0,0594m420
59.50276243093923,-41.25,0595m412
59.50819672131148,-40.5,0595m405
59.513513513513516,-39.75,0595m397
59.518716577540104,-39.0,0595m390
59.523809523809526,-38.25,0595m382
59.52879581151832,-37.5,0595m375
59.53125,-37.0,0595m370
59.5360824742268,-36.25,0595m362
59.54081632653061,-35.5,0595m355
59.54314720812183,-35.0,0595m350
59.54773869346734,-34.25,0595m342
59.55,-33.75,0595m337
59.55223880597015,-33.25,0595m332
59.556650246305416,-32.5,0595m325
59.55882352941177,-32.0,0595m320
59.5609756097561,-31.5,0595m315
59.56310679611651,-31.0,0595m310
59.583333333333336,-26.0,0595m260
59.585253456221196,-25.5,0595m255
59.592233009708735,-44.5,0595m445
59.599236641221374,-43.5,0595m435
59.60377358490566,-42.75,0596m427
59.61038961038961,-41.75,0596m417
59.61467889908257,-41.0,0596m410
59.618874773139744,-40.25,0596m402
59.6229802513465,-39.5,0596m395
59.62699822380107,-38.75,0596m387
59.63093145869947,-38.0,0596m380
59.63478260869565,-37.25,0596m372
59.63667820069204,-36.75,0596m367
59.64041095890411,-36.0,0596m360
59.64586846543002,-34.75,0596m347
59.651162790697676,-33.5,0596m335
59.65289256198347,-33.0,0596m330
59.65798045602606,-31.75,0596m317
59.65964343598055,-31.25,0596m312
59.66129032258065,-30.75,0596m307
59.662921348314605,-30.25,0596m302
59.66453674121406,-29.75,0596m297
59.66613672496025,-29.25,0596m292
59.66772151898734,-28.75,0596m287
59.669291338582674,-28.25,0596m282
59.67084639498432,-27.75,0596m277
59.67238689547582,-27.25,0596m272
59.67391304347826,-26.75,0596m267
59.67542503863988,-26.25,0596m262
59.676923076923075,-25.75,0596m257
59.70986460348163,-44.25,0597m442
59.71153846153846,-44.0,0597m440
59.7148288973384,-43.25,0597m432
59.71804511278196,-42.5,0597m425
59.7196261682243,-42.25,0597m422
59.72273567467653,-41.5,0597m415
59.725776965265084,-40.75,0597m407
59.72875226039783,-40.0,0597m400
59.73166368515206,-39.25,0597m392
59.73451327433628,-38.5,0597m385
59.73730297723292,-37.75,0597m377
59.741379310344826,-36.5,0597m365
59.744027303754265,-35.75,0597m357
59.745331069609506,-35.25,0597m352
59.747899159663866,-34.5,0597m345
59.74916387959866,-34.0,0597m340
59.75288303130148,-32.75,0597m327
59.75409836065574,-32.25,0597m322
59.758842443729904,-30.5,0597m305
59.76,-30.0,0597m300
59.761146496815286,-29.5,0597m295
59.76228209191759,-29.0,0597m290
59.76340694006309,-28.5,0597m285
59.76452119309262,-28.0,0597m280
59.765625,-27.5,0597m275
59.766718506998444,-27.0,0597m270
59.76780185758514,-26.5,0597m265
59.76993865030675,-25.25,0597m252
59.824561403508774,-44.75,0598m447
59.827586206896555,-43.75,0598m437
59.82954545454545,-43.0,0598m430
59.832402234636874,-42.0,0598m420
59.83425414364641,-41.25,0598m412
59.83606557377049,-40.5,0598m405
59.83783783783784,-39.75,0598m397
59.839572192513366,-39.0,0598m390
59.84126984126984,-38.25,0598m382
59.84293193717277,-37.5,0598m375
59.84375,-37.0,0598m370
59.845360824742265,-36.25,0598m362
59.8469387755102,-35.5,0598m355
59.84771573604061,-35.0,0598m350
59.84924623115578,-34.25,0598m342
59.85,-33.75,0598m337
59.850746268656714,-33.25,0598m332
59.85221674876847,-32.5,0598m325
59.85294117647059,-32.0,0598m320
59.853658536585364,-31.5,0598m315
59.85436893203884,-31.0,0598m310
59.861111111111114,-26.0,0598m260
59.86175115207373,-25.5,0598m255
59.94174757281554,-44.5,0599m445
59.94274809160305,-43.5,0599m435
59.943396226415096,-42.75,0599m427
59.9443413729128,-41.75,0599m417
59.944954128440365,-41.0,0599m410
59.94555353901996,-40.25,0599m402
59.946140035906645,-39.5,0599m395
59.94671403197158,-38.75,0599m387
59.94727592267135,-38.0,0599m380
59.947826086956525,-37.25,0599m372
59.94809688581315,-36.75,0599m367
59.9486301369863,-36.0,0599m360
59.94940978077572,-34.75,0599m347
59.95016611295681,-33.5,0599m335
59.950413223140494,-33.0,0599m330
59.95114006514658,-31.75,0599m317
59.95137763371151,-31.25,0599m312
59.95161290322581,-30.75,0599m307
59.951845906902086,-30.25,0599m302
59.95207667731629,-29.75,0599m297
59.952305246422895,-29.25,0599m292
59.95253164556962,-28.75,0599m287
59.95275590551181,-28.25,0599m282
59.95297805642633,-27.75,0599m277
59.95319812792512,-27.25,0599m272
59.953416149068325,-26.75,0599m267
59.953632148377125,-26.25,0599m262
59.95384615384615,-25.75,0599m257
